icao24_callsign,min_vertrate_spd_climb,max_vertrate_spd_climb,min_spd_climb,max_spd_climb,delta_h_climb,vertrate_std_spd_climb,vertrate_avg_spd_climb,std_spd_climb,avg_spd_climb,duration_climb,min_vertrate_spd_cruise,max_vertrate_spd_cruise,min_spd_cruise,max_spd_cruise,delta_h_cruise,vertrate_std_spd_cruise,vertrate_avg_spd_cruise,std_spd_cruise,avg_spd_cruise,duration_cruise,mean_altitude_cruise,std_altitude_cruise,min_vertrate_spd_descent,max_vertrate_spd_descent,min_spd_descent,max_spd_descent,delta_h_descent,vertrate_std_spd_descent,vertrate_avg_spd_descent,std_spd_descent,avg_spd_descent,duration_descent,operatoricao
3420cc_IBE3061,1.6256,19.832320000000006,74.72907819181725,215.26269726876097,11193.78,4.099545856479151,10.3533359223301,42.07138728953849,175.54481002021367,1070,-0.650239999999999,1.300479999999999,204.76228356528648,221.1660511472346,10629.9,0.20878390455838802,0.0006932196162040001,4.278989791591608,213.4075491105031,6500.0,11071.141132075472,812.0763380814793,-18.20672,0.0,69.35079112229744,212.81448358615933,-10744.199999999999,3.160634908345502,-6.130834285714286,40.468102643081146,161.9819725148328,2750,IBE
342104_IBS3914,0.325119999999999,19.182080000000006,86.30555165823759,266.1321788310769,8884.92,3.7631400238112223,7.865517798165138,56.44710271135417,209.45138090977974,1130,-4.55168,0.650239999999999,254.21030463462432,258.88189941460416,-38.100000000000364,0.653840565427069,-0.125852903225806,1.413338885517771,256.3955921315694,650.0,9753.599999999999,6.617119377225845,-13.0048,0.650239999999999,56.553753395407455,253.1859024882811,-9662.16,3.699559038678236,-7.051655757575758,58.47756412885847,169.72352495470344,1370,IBS
342104_IBS3919,0.325119999999999,18.85696,62.55309042545988,226.64163074997109,9372.599999999999,3.789841326212472,8.692178823529412,48.71115950356145,178.71950818020073,1070,-0.650239999999999,2.9260800000000002,220.24572730097952,223.9527830879126,22.859999999998763,0.46957508131549003,0.019124705882352003,0.8972162763365221,221.4830543401504,710.0,9448.575882352943,6.837192021014215,-14.955520000000002,0.325119999999999,75.53047116002664,223.27106669709124,-8763.0,3.358633113865205,-6.433435151515152,43.9343560649038,152.89322030662197,1360,IBS
342210_IBE34SK,0.9753600000000001,16.90624,91.05804122004206,247.74738556537662,10325.1,2.815338384977477,8.23455193277311,47.66305132520717,203.32015609695767,1250,-0.650239999999999,4.8768,236.32753317607032,247.74738556537662,-2400.300000000001,0.43470410654018105,0.035924861878453,2.964812824237651,241.16278300203993,2440.0,10758.00861878453,693.9458535111394,-12.35456,0.0,65.15388070822367,249.3928794716056,-10881.36,3.37049591562683,-6.223725714285714,64.41206373387173,183.07576466762671,2330,IBE
34224e_IBS3914,0.0,14.630400000000002,90.54360547684122,260.25223171306493,8915.4,3.107007891852411,7.141802666666667,57.76497280489131,201.90396027372307,1250,-0.325119999999999,0.325119999999999,247.29992479556591,251.16302541076007,7.619999999998981,0.17763203153391402,0.0,1.158886602046109,249.1127012044318,710.0,9754.608529411764,6.436823464454707,-18.531840000000006,0.0,67.84617291021247,258.0458488353071,-9768.84,4.884795267948569,-7.048310447761194,60.92880283118564,166.81193751228886,1370,IBS
34224e_IBS3919,0.0,18.531840000000006,77.33960221712249,224.42615814870757,9098.279999999999,4.13486637161974,7.506031304347826,42.363460663316054,182.6936763464311,1310,-0.650239999999999,0.325119999999999,224.31764169950543,228.386485319106,0.0,0.22159618551475702,-0.025009230769230003,1.077687536350299,226.7871798848975,530.0,9450.55846153846,7.015624966113949,-15.60576,0.0,68.22155917293078,228.0867406649297,-8907.779999999999,3.611769248870319,-7.000917333333334,48.66918965853692,158.38306862985948,1250,IBS
34250a_IBE34BP,2.27584,15.930879999999998,82.83187436217294,228.7049313470067,11079.48,3.273424134564338,7.704642302158272,41.610125983665625,190.94441961309232,1430,-0.325119999999999,0.325119999999999,207.6041295655869,225.5618422700309,0.0,0.187254050636272,-0.0052438709677410005,5.090157344387163,215.36501023549934,2620.0,11288.415483870971,166.56830700754583,-16.90624,0.325119999999999,74.90417703762054,230.25262925543342,-10744.2,4.380027445511691,-7.5068752238805985,51.411822005704046,178.52245634238255,1430,IBE
34250a_IBE34SK,0.0,15.280640000000002,95.17214,230.3864955713089,8778.24,3.069427064287821,7.354041769911505,42.45439985222364,194.9870637598429,1190,-0.325119999999999,0.325119999999999,211.8922333001434,222.89262178607032,-1226.8199999999997,0.14537071511756602,-0.0028148917748910002,3.00836481423823,215.26662704642442,2690.0,9616.01116883117,398.2514766171725,-14.630400000000002,0.650239999999999,67.63520307218542,223.40023164090184,-9616.44,3.710092252287615,-6.328060289855073,49.34788004780592,173.0566663455207,2200,IBE
34324e_IBE3477,0.325119999999999,21.78304,75.70896011587722,222.906275948297,11262.36,4.636960898518622,10.509116952380953,41.20544788199789,183.35951439401484,1070,-2.600959999999999,0.650239999999999,199.20345180907844,215.00866796384997,-15.2400000000016,0.26008794347506103,-0.0051470184696560005,4.2572950821091275,207.45664990464195,4010.0,11887.943905013193,6.667288189397367,-22.10816,-1.300479999999999,70.30023610547596,228.072816451351,-11201.400000000001,3.708813571406565,-6.462991515151516,40.152425496479665,149.21065769912158,1730,IBE
3443d3_VLG12AV,0.0,21.45792,98.02149611581369,224.21320403194503,10767.060000000001,4.793213283016804,10.70395076923077,33.58840083589238,188.4892722704208,1120,-4.55168,3.90144,204.3094122415206,231.40260684159736,7.6200000000008,0.33796519102808203,-0.057616202531645004,7.362472297623867,219.50423214078128,5090.0,11572.722278481011,185.15528114537742,-19.832320000000006,0.0,64.65028207165726,237.53556907105045,-11323.320000000002,3.95987876122456,-8.278395646258504,58.34280449730039,149.43528992448478,1710,VLG
34440a_VLG175S,0.0,19.5072,69.25341107268719,231.1777627061834,11574.78,3.768828239927967,9.685748869565218,43.27257762412048,191.16283456436057,1190,-2.27584,0.650239999999999,208.35553596603717,219.86087126110093,-1524.0,0.261591832900856,-0.0195072,2.297429196588214,216.17638943369653,1910.0,11479.022000000003,537.1735774696514,-7.477760000000001,0.325119999999999,206.25611959519244,213.511614032032,4175.760000000002,2.528492665594103,-5.187784347826088,2.6444166309583172,208.86975682229115,830,VLG
344449_IBE32BV,0.325119999999999,16.581120000000002,80.767708,244.45239974918223,10020.3,3.073348239504295,8.416044912280704,46.33146139492523,203.81703441184038,1190,-0.325119999999999,0.650239999999999,232.44957308532844,266.9572798763884,-1226.8199999999997,0.127492404971622,0.002766978723404,8.326020107443737,248.02131271119262,2690.0,10942.093021276598,193.03793783892934,-22.10816,1.300479999999999,67.58823145723296,269.480773854149,-10873.74,3.363441452078691,-6.056670967741937,71.06039204614824,172.85077622815405,2450,IBE
344449_IBE32WR,0.325119999999999,20.482560000000007,74.68125271051674,220.46191358333616,9837.42,4.172996591147413,9.68788425531915,38.85414687466589,184.54097141980057,1010,-1.95072,0.650239999999999,203.9016170282841,232.68569975106524,-1226.8199999999997,0.209943846130892,-0.0063570949720670004,8.897394801490115,218.13741081612272,3950.0,10610.339162011174,260.1518809574177,-19.182080000000006,-0.325119999999999,75.12467847734992,235.9206754999101,-10027.92,3.617233033053918,-7.4351213114754096,43.32936169576129,169.7698905739295,1550,IBE
344498_IBS3923,0.0,21.1328,80.18728251716888,231.21382113851243,9029.699999999999,3.901681483776044,8.849694945054946,39.92997826750962,190.36863197746575,1000,-0.325119999999999,0.650239999999999,219.5301993309685,222.50461271587696,0.0,0.189549099561605,-0.020007384615384,0.9136370291350011,221.43078974317478,650.0,9449.503384615386,2.599147863317045,-14.305280000000002,0.0,52.704781523230466,219.50066159232202,-8907.78,3.447060501436392,-6.6466064516129055,46.15345810368928,162.93472823718264,1430,IBS
344498_IBS3924,2.27584,17.881600000000006,84.25738410711077,262.9659397468528,8595.36,3.111971389634567,8.60418585858586,53.35107034023102,209.74462531593323,1010,-0.325119999999999,4.8768,250.56010731635558,254.4834407436462,38.100000000000364,0.628487570830585,0.088246857142857,1.122360545812894,252.11418765579785,710.0,9752.729142857143,7.05134024527659,-13.98016,0.0,75.69847241558229,255.25185112716844,-9639.300000000001,3.295482481865835,-6.516535652173912,54.544037403197265,185.69006412914166,1480,IBS
3445d4_IBE3061,0.0,25.03424,67.94556985299619,221.94726359874556,10492.74,4.446730786170515,9.934222222222223,38.45909419145443,185.1695930950964,1060,-0.650239999999999,0.9753600000000001,221.10621184658655,247.60313173425868,0.0,0.14511094999865,0.005591744471744001,7.675444520007065,239.07273133032862,4310.0,11277.674889434893,4.2443331591165965,-22.43328,0.9753600000000001,56.49054259008218,243.88118392369807,-10706.1,4.123553725939766,-7.069630638297872,57.876190483965544,183.816800245525,1490,IBE
34469a_VLG2844,0.650239999999999,20.482560000000007,77.80529698456823,242.13704694016158,11163.3,4.068863856632981,9.145899065420563,48.92931604115432,196.3442012839982,1190,-1.300479999999999,0.650239999999999,216.6200231025712,234.6930515352553,0.0,0.199436700755544,-0.005418666666666,4.472932267679886,223.6697220752566,2510.0,11279.600250000001,6.125866819373562,-14.630400000000002,0.325119999999999,65.11324841196851,231.09761271323725,-11254.74,3.350630087915654,-7.539687619047619,50.99674440584865,169.42284634592244,1490,VLG
345041_VLG38UU,0.0,20.807679999999998,78.4792710545466,246.04840625396926,10386.06,4.411834706453441,9.027603883495146,48.95462264601856,199.0955105538204,1490,-0.325119999999999,0.325119999999999,228.4560023109714,242.4800019630473,-1219.2000000000007,0.10098948179894801,-0.0030290683229810002,2.78976150153888,236.46445006607888,3650.0,10354.5150931677,178.73151572552254,-11.70432,0.9753600000000001,68.34364821708938,236.56594209035785,-9822.18,2.96057035700765,-6.366562191780822,50.86629712248324,177.45415879372885,1610,VLG
345041_VLG38VM,0.325119999999999,22.7584,97.37543014890673,211.071301420861,10111.74,5.874888170433213,8.271521441441443,28.248300821286733,188.3437498520922,1310,-1.95072,3.2512,206.23494692632684,242.7309035977949,297.1800000000003,0.292313062952672,0.004631339031339001,8.814570069406994,228.65960250768296,3770.0,11273.214700854704,39.04990972528764,-15.930879999999998,-0.650239999999999,62.55309042545988,236.47250996264407,-11216.64,4.311222194628876,-8.547429618320612,57.09964673937178,167.78128268245914,1310,VLG
34508a_IBE34GC,0.9753600000000001,22.10816,76.13771200000002,259.7549970509998,10591.800000000001,3.673622350192717,10.50068425531915,54.31698973679835,207.8807402556553,1010,-1.95072,0.650239999999999,234.81706074589198,258.73209044139924,-2446.0200000000004,0.27442554853370305,-0.013834893617021001,6.815173086374511,251.09687584228328,1970.0,11375.525106382978,682.4851118686107,-8.77824,0.325119999999999,62.57212634582578,258.8026597371,-11094.72,1.626189635236854,-4.7747443946188355,59.01845811835294,179.94902788289605,2920,IBE
345107_VLG3148,2.27584,21.78304,81.3602578655552,245.0395651693328,11102.34,4.523763258836593,9.926599633027523,42.05586924009415,200.79998403712446,1130,-0.325119999999999,2.9260800000000002,240.45235832529536,244.86939972196984,45.719999999999345,0.39868866263602304,0.052349830508474006,1.279718420210831,242.52397010253344,1250.0,11497.22389830508,918.1975722414771,-29.58592,0.9753600000000001,67.23686645658877,249.18692403702485,-11498.58,6.839371310652267,-8.644063492063491,57.597001915819945,176.74643422650968,1370,VLG
3451d5_VLG39WY,0.9753600000000001,23.08352,77.0859616401755,224.49808035291372,9281.16,4.17227693991748,10.350290823529413,45.10306710451658,175.52132806715898,890,-0.650239999999999,0.650239999999999,200.9000975768446,213.1276362866351,0.0,0.196609662055779,0.013136161616161001,2.721480385653526,206.90515357292531,1070.0,9449.877575757577,4.619713104200538,-23.08352,0.325119999999999,166.09850488274216,199.83285655192418,-6035.039999999999,4.128038888068187,-8.551047710843374,10.414950370172704,181.49120117415868,840,VLG
345207_VLG84BQ,0.325119999999999,19.832320000000006,43.2439068248346,224.7131199814064,9433.56,3.9867474281989663,10.368586024096386,49.96592007336059,174.2873043378828,890,-0.325119999999999,0.325119999999999,199.5207236589193,213.39258661389644,-922.0200000000004,0.18190174993344202,-0.0032511999999990005,2.842982579665435,209.54768281591794,2030.0,9501.277358490568,212.2043341611231,-13.65504,-3.57632,171.55608290281137,192.94050589305957,-3695.699999999998,1.6426605128118021,-10.503473548387092,4.670584112850186,180.15233582955068,660,VLG
345212_VLG13R,0.325119999999999,18.85696,69.964384,241.15629090305612,10553.699999999999,4.535042673943981,10.400381276595745,53.79373047189485,193.11170875387407,1010,-1.300479999999999,2.600959999999999,223.34039845416646,242.17584486808482,38.099999999998545,0.354535619502025,0.016913757225433,4.108495700714489,230.98949761908935,1850.0,10667.60358381503,7.222701524648393,-21.78304,-0.9753600000000001,91.9186335035873,235.69621141774743,-10226.039999999999,2.995087432197688,-6.561314362416107,40.856112687127364,171.99836824956543,1550,VLG
3453c3_VLG2844,0.325119999999999,19.182080000000006,69.02949070936046,239.91960639310355,9997.44,3.81408762697307,10.478867692307693,52.24569390352544,190.96609751726902,950,-0.325119999999999,0.325119999999999,227.48257632805527,236.7700216808141,-304.7999999999993,0.15811891517134902,0.012850592885375002,2.123315057622634,231.9863636105027,2740.0,10029.636758893279,89.66410478156195,-14.955520000000002,0.325119999999999,69.52801538803028,237.28419297999488,-9974.58,3.580434937050489,-5.996657777777778,53.8270240097456,166.00133341705876,1790,VLG
3455d6_VOE1967,-0.325119999999999,19.5072,80.92483739847934,216.12159197130825,11452.859999999999,4.334892981372475,11.184128,34.63773527941062,183.62993558383138,1010,-0.325119999999999,0.325119999999999,204.24463436663888,212.45602959121047,7.6200000000008,0.162404252364264,-0.0070986899563310005,1.988608310692376,208.60724661427506,3530.0,11584.196855895198,6.604251467022438,-19.182080000000006,0.0,62.500182448112575,209.32561368093928,-11452.86,4.810148815395069,-7.668187428571429,37.58672902807544,162.82913390426728,1430,VOE
392aea_AFR61PG,0.0,26.65984000000001,74.31712936759051,207.88948744594555,10035.54,3.957481939348134,10.634133333333333,39.52632399417381,171.30372222460664,950,-0.325119999999999,0.325119999999999,189.83262429388543,194.93626587808785,0.0,0.119910204643487,-0.035467636363636,1.5699871429850352,192.36920415096853,570.0,10359.320727272723,6.699813113630898,-21.45792,0.9753600000000001,65.293868033314,210.68664462142726,-10340.34,5.195099904178937,-7.139939999999999,41.608533414558984,163.01162650054414,2270,AFR
392aef_AFR13TE,1.95072,16.90624,71.26117209155043,226.36997441458087,10607.04,3.51595755259791,8.332278938053099,42.254544888404546,186.7144727956966,1250,-0.325119999999999,2.27584,202.21314117697116,225.948700866989,7.6200000000008,0.18047209346252302,0.029449275362318002,5.615488851420885,209.3510458129177,2930.0,11274.231739130435,6.847562105056647,-13.32992,0.325119999999999,73.46289140335624,221.10142400290985,-10675.62,2.759995332858261,-6.402669938650308,43.77640852075491,168.48106725113342,1670,AFR
392aef_AFR18QQ,0.0,19.832320000000006,90.54360547684122,253.62923983827625,10485.119999999999,3.861193239883478,8.079635041322314,46.93464861133318,203.65505527601053,1310,-0.650239999999999,1.6256,233.39944992108883,245.96933606373642,15.239999999999782,0.18637183748913602,-0.022293942857142,2.494369407687185,237.68824691932207,1790.0,11673.665828571427,1260.6500764508326,-22.10816,0.325119999999999,66.6041092544419,241.96374649410998,-11445.24,3.187335266046903,-5.23839687804878,53.854390908270695,184.99378827824506,2510,AFR
392af2_AFR74MT,0.325119999999999,16.581120000000002,80.96570646698959,247.43900761090183,10957.560000000001,3.916898528558354,7.031292394366197,48.695923874963384,200.80687035117097,1550,0.0,0.325119999999999,226.9980870963637,240.22717102542668,-297.1800000000003,0.07488966592542601,0.018062222222222,2.837747659123408,235.34806218068755,1070.0,11103.356,151.48628563134702,-24.70912,0.650239999999999,75.69847241558229,248.50787050640326,-11132.82,6.5830744667421826,-9.561483636363636,54.963498030186265,181.00776781041787,1850,AFR
393321_AFR56QK,0.325119999999999,17.55648,77.66059982629741,240.62179791941153,10645.14,3.39252655703353,7.84128,47.369008358152655,197.75598098420485,1370,-0.325119999999999,0.9753600000000001,232.1277133219764,250.49672465500888,15.239999999999782,0.15287746979806802,0.032512,4.743473713877993,243.9665886641681,2090.0,11274.513900000002,8.015528446169634,-18.85696,1.6256,97.67935598482964,251.61571213766254,-10050.779999999999,3.130492628823051,-8.27457049180328,38.77700266081802,201.3766981191856,1300,AFR
3944e1_AFR18QQ,0.0,21.1328,87.19787861569384,225.0685150788001,9966.96,3.9628130820503733,8.996009056603775,39.82929718193753,185.90839386973917,1310,-0.325119999999999,2.9260800000000002,198.2799586847854,214.04456367833663,632.460000000001,0.22138440163431003,-0.004132881355932001,3.5334933205405292,202.33309014896304,2690.0,10928.177796610167,153.90289121272218,-17.231360000000002,1.300479999999999,62.45994241186728,205.85539494967202,-10835.64,2.27281323901587,-5.112956815920398,41.91348979730808,167.39795634168615,2690,AFR
3944ea_AFR6115,0.650239999999999,20.807679999999998,77.69637360000891,218.6247793074241,9372.6,3.806247438557837,11.482286829268295,43.9280345576167,178.20204112705594,830,-2.9260800000000002,1.300479999999999,209.91836832840653,253.12788225908912,-640.0799999999999,0.35539008629011903,-0.012041481481481,15.667269143262095,228.6387659652743,1310.0,9450.281666666668,306.6379614143916,-14.305280000000002,0.0,65.57899986626816,249.03553383348785,-9502.140000000001,3.3202718526693022,-6.284105142857143,57.37056000328038,175.69711079997933,2450,AFR
3944eb_AFR11NQ,-0.325119999999999,22.10816,81.80306673776822,233.48334375834813,10492.74,4.957753493807671,8.411504639999997,36.96300336200286,195.22525334771294,3230,-3.90144,3.90144,211.0556276619213,233.43743262300282,274.3199999999997,0.367261921851875,0.009158309859154001,6.867229518086335,222.42208013577016,4120.0,11370.349352112675,176.02786036671952,-17.881600000000006,0.325119999999999,62.45994241186728,226.67549192953385,-11361.42,4.358384201560188,-6.904256397515528,51.88955199902795,175.2616472814233,3890,AFR
3946ec_AFR16ZB,-0.9753600000000001,18.85696,77.88688955822663,241.34881336966663,11254.740000000002,4.6613263493650035,7.196874013605443,43.471742038498945,208.07459750525356,3230,-1.6256,0.9753600000000001,222.8469039368165,238.78903430693504,609.6000000000004,0.226343287519943,0.017159111111111,3.675931619696022,233.22667250296865,4060.0,11641.073999999999,282.5619133428597,-20.807679999999998,0.0,112.33388629364524,243.5755169178977,-11094.720000000001,4.280671534422666,-10.192679587628866,32.966300543280866,219.85750768627844,1400,AFR
3950cc_AFR61WG,0.650239999999999,17.231360000000002,71.46884455708515,230.26067492267967,10454.64,3.6357920433622093,10.32674969072165,52.3196521890704,179.49888049430385,1010,-0.325119999999999,0.325119999999999,219.60975061536016,224.12347860641896,0.0,0.05309187367824401,0.0,1.5377175166503672,221.8804855464118,760.0,10665.493421052632,4.881268019038557,-17.231360000000002,0.0,65.13153608215413,262.31852172217214,-10469.88,3.305361841067702,-6.422734834437085,55.985325868893675,192.3600212804656,1610,AFR
3950d0_AFR106H,0.0,22.10816,71.20358429432012,231.3425553741196,11178.54,4.476189006358506,10.568009504950496,48.14792571107994,185.3045720299246,1060,-0.650239999999999,0.325119999999999,229.02004564080886,232.59753590940468,-7.6200000000008,0.13703630885884802,-0.034679466666666,1.2024731254877081,230.6702317891522,770.0,11579.86,4.399409051224601,-21.45792,0.0,59.21695142484118,239.5718814374217,-11384.28,4.42506991012364,-7.88474474820144,56.583094033892436,170.46262643870276,1430,AFR
3985a1_AFR61XM,0.9753600000000001,20.15744,74.31712936759051,210.3377760000926,7825.74,3.6441249930534463,10.993700571428574,40.787668766229736,168.22892826893133,710,0.0,0.0,208.94090969550973,209.45516544567414,-19171.92,0.0,0.0,0.22684208460308003,209.04958718018946,40.0,12365.736,8575.648005992318,-11.3792,0.650239999999999,66.52459142611995,205.0277176418976,-8206.740000000002,2.239899838928893,-5.170456774193549,43.473929204488186,158.07370323336815,2010,AFR
3985a4_AFR42WA,1.300479999999999,17.881600000000006,73.42145056365464,245.1443067020486,11033.76,3.539982214600956,8.123036335877863,48.32032128011022,197.55705374388762,1370,-2.9260800000000002,0.9753600000000001,231.9937109583849,260.84948840949403,-2461.2599999999984,0.30892084696445704,0.009562352941176001,6.379839473369597,249.12881851265465,1900.0,10860.685147058823,917.4916487483365,-27.6352,0.325119999999999,168.8450350562878,263.9619132195441,-8382.0,6.591498277534651,-9.069299809523809,31.536664740265717,230.86560621460475,1310,AFR
3985a4_AFR61AK,3.57632,21.78304,72.06807786249055,207.445994805056,10500.36,3.456791436884065,11.15895741935484,38.598764952901796,170.04665220958827,950,-1.300479999999999,3.90144,178.10464375821581,181.72183621769787,15.239999999999782,0.736157689563201,0.07881696969696901,1.137928859195452,179.61431821921397,350.0,10965.41090909091,6.168450151596032,-13.65504,3.57632,62.40059400741284,190.0799224790633,-10927.08,3.561001852391134,-5.691447272727273,38.075839189030376,159.7442397033504,2690,AFR
3985a7_AFR6104,1.95072,19.182080000000006,73.82405835361294,229.377997932196,9532.619999999999,3.655262848865405,8.891725283018868,44.517242283308576,185.71972080024054,1070,-0.650239999999999,0.9753600000000001,217.19043399100394,227.16998937140323,15.239999999999782,0.19076898265696102,0.041107126436781,2.591859409020388,221.7151292361334,890.0,10055.947586206898,5.867348548498967,-18.20672,0.325119999999999,70.07210734921713,228.26767814879392,-9906.0,3.572805437262312,-6.42919417218543,48.92758346700527,172.95509231866168,1670,AFR
3985a7_AFR75NN,0.325119999999999,17.231360000000002,80.90521291252306,236.0535697705907,9707.880000000001,3.644127164522052,8.136265762711865,44.25840272172799,197.32727380894832,1190,-2.9260800000000002,0.0,229.88452665717412,232.000555507508,-38.100000000000364,0.5260163350628391,-0.14343529411764702,0.765323814215907,230.9849173351393,350.0,10359.61411764706,7.558629873297094,-10.07872,0.0,68.65466717501556,244.36956416639973,-10104.12,2.171597122670287,-4.954762448979592,56.12101494465887,185.94367809854558,2270,AFR
3985a9_AFR76BZ,2.27584,17.231360000000002,76.90034458989064,230.23021484267383,9380.220000000001,3.60990161882647,8.840763076923079,44.81905445944642,185.4252165831407,1070,-0.325119999999999,0.9753600000000001,219.8650842678172,232.54917380556358,-1211.58,0.140180991995696,0.026600727272727002,3.537787409959872,224.56002204210893,1370.0,9745.35654545454,558.8402684975185,-21.45792,0.0,70.93546671280008,237.10511328146168,1211.58,4.14368964161369,-7.110689032258066,63.677888019522236,169.61746729789922,1910,AFR
3985ab_AFR61FE,5.201919999999999,19.832320000000006,70.63636469341421,234.55487320623226,10134.6,3.540337990059601,10.196316595744682,48.076329555257296,188.5889038106579,1010,-2.27584,0.9753600000000001,232.45868120940887,247.9684117845289,-944.880000000001,0.41085884136788203,-0.025400000000000002,4.67593966794349,242.2011508730239,4670.0,10877.731428571431,383.49901605925515,-13.98016,0.0,70.48070550783895,247.4095927664597,-10340.34,3.273282369404838,-7.79488524590164,46.70156207024559,179.39005388755604,1370,AFR
3991e0_AFR189T,0.0,21.1328,81.9969514262578,247.7901113136081,10759.439999999999,3.428356157539782,7.829371259259258,47.955982768368465,199.77220042530453,1430,-2.9260800000000002,0.650239999999999,223.3540252427433,241.8926410118304,-1828.800000000001,0.18214002940536803,-0.034791439114391004,3.538375480559968,232.6439943132238,6050.0,10956.25250922509,156.67918306256388,-8.128,1.300479999999999,66.01140461105369,236.56929824656743,-10782.300000000001,1.9242037185155372,-4.554704372093024,51.20364271231012,172.15499686719804,2690,AFR
3991e8_AFR75KK,1.300479999999999,20.482560000000007,76.7556654403862,210.00723173826358,11361.419999999998,3.826831274102261,9.57422344827586,39.552890499301675,174.91198927069541,1190,-0.325119999999999,2.600959999999999,196.06256585430802,208.9561088063386,-853.4400000000005,0.47183513464966703,0.09869714285714201,3.638144455861406,202.2046138266005,3350.0,10784.512258064517,1091.9584151053593,-19.182080000000006,0.0,67.58823145723296,212.20612339274712,-11513.820000000002,2.661800458919093,-5.420845025125626,40.309743023009005,175.14099562347621,2440,AFR
3c4891_EWG464,0.650239999999999,20.482560000000007,77.55147321047873,214.4120881727181,9235.439999999999,4.199507940034429,11.362738227848102,38.73956364185316,175.74205440276342,830,-0.325119999999999,0.325119999999999,201.5629406824448,209.17384136624062,7.619999999998981,0.145398084168946,0.0,1.603609100025296,204.68515650501314,950.0,9753.934945054945,4.939903366941929,-20.15744,0.0,62.24984976535536,204.06768607451758,-9753.6,4.304382375204657,-6.372776993464051,49.655972147640945,134.71177621972316,1610,EWG
3c48f0_EWG9836,0.0,21.78304,69.75982041657481,216.19994924315327,11612.880000000001,4.861741478930985,9.202993548387095,37.03936506917131,185.35828158566943,1430,-5.201919999999999,0.650239999999999,212.75167333889752,228.77666521840007,-15.239999999999782,0.481438888533939,-0.010096894409937001,3.9154447224274103,219.57626927519894,2320.0,11195.247204968942,890.6972153446785,-13.65504,0.325119999999999,90.1863030134659,226.68833450210246,-11064.24,3.279130934661141,-7.328007757575758,44.8231070005716,158.23267230254189,2460,EWG
3c48f1_EWG1AR,1.300479999999999,18.20672,80.97878021266935,260.02383560194767,11140.44,4.098681538645424,9.992021333333334,51.376418374048654,201.38415436476436,1130,-3.2512,0.9753600000000001,238.07365596865668,245.85149045278231,-30.479999999999563,0.43746781507840504,-0.065024,2.015594443589068,242.07237155244513,1190.0,11582.4,9.250329154883154,-18.531840000000006,-0.650239999999999,64.35692383868577,251.55259545281325,-11384.28,3.647301235511161,-8.402713798449613,56.49515901775854,174.65069258285638,1370,EWG
3c4b49_EWG1VF,0.0,20.15744,92.78550547253641,244.8629148904509,9342.12,4.280937619734268,9.942379354838712,40.801592028889026,207.66691085554424,950,-1.6256,0.325119999999999,239.9234671728168,241.9664809030615,-7.6200000000008,0.242324821300018,-0.10996705882352902,0.47712303439784004,241.0238797916429,770.0,10363.536176470587,3.06891834190616,-13.0048,-0.650239999999999,65.10918378769964,241.4557039658159,-10287.0,2.575077870207946,-6.8702364963503655,49.604836789192895,154.62878200879334,1610,BER
3c56e6_EWG6NL,0.0,20.482560000000007,75.56725335002902,241.4557039658159,10988.04,4.047612051501614,8.995905084745763,50.7398882989814,194.15336804523375,1670,-4.22656,1.6256,219.06497036548512,239.41275324901738,624.8400000000001,0.5441360156078371,0.009115514018691,4.908572340881783,228.64319083077578,1550.0,11206.527476635514,434.53137307343167,-20.482560000000007,0.0,62.8085351676125,223.03921190244728,-11414.76,4.460062187551234,-7.200805925925925,61.82605558369278,151.22033178867198,1960,EWG
3c56e6_EWG7EJ,0.0,21.45792,75.01891867107283,230.05944882931968,9090.66,5.104929845611566,10.889408831168831,39.9350509270976,195.4761985610522,950,-0.650239999999999,0.325119999999999,225.48497775646496,228.53418365059508,-1531.6200000000008,0.23766142567730303,-0.00738909090909,1.104755746175384,227.05524380078703,2260.0,9909.265714285715,463.99950123895604,-17.55648,0.325119999999999,63.499979980438546,226.413811998392,-9669.78,4.156684773383867,-8.005367017543861,49.320300564117694,177.6979982874547,1250,EWG
3c56e9_EWG757,0.0,22.10816,77.24544113732705,222.12664914489886,11384.279999999999,4.147044313306702,10.1404928,41.42170387873176,185.95828904693406,1070,-0.325119999999999,0.325119999999999,210.62068677073557,221.80233819797985,0.0,0.159070283080018,-0.011931009174311,3.133434012878074,218.92500916766286,1130.0,11656.99211009174,976.7310516472728,-22.10816,0.0,63.71010416769723,220.001662327602,-11529.06,3.130057424126027,-7.30860972972973,48.102769527304496,159.24300025238793,2150,EWG
3c56eb_EWG9009,3.2512,22.43328,78.05490487688688,218.63930522739759,10439.4,4.397600677284114,11.043478260869566,37.18424412049327,178.10685503292652,950,-0.325119999999999,0.9753600000000001,206.41580698948707,210.7770675392159,7.6200000000008,0.192228098905283,0.018578285714285003,1.254631753544702,209.1895436101752,350.0,10668.0,1.848121462777051,-20.482560000000007,0.0,60.91329789534236,210.3019134787041,-10607.039999999999,4.145791151985175,-8.933732173913045,46.287390136087325,155.72515419769178,1250,EWG
